id,guid,key,description,modified,deprecated,ship_html,details_json
128576,c221904d-f89d-4787-b77c-e0ce170b9b51,90GV,BAIKAL,2024-06-11T22:15:00.697,FALSE,https://vocab.ices.dk/?codeguid=c221904d-f89d-4787-b77c-e0ce170b9b51,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c221904d-f89d-4787-b77c-e0ce170b9b51
136340,b2e2fee1-8f7e-4bb1-a3c9-71c9b1bd2c48,90GW,SRTM 8-438,2024-06-11T22:15:07.67,FALSE,https://vocab.ices.dk/?codeguid=b2e2fee1-8f7e-4bb1-a3c9-71c9b1bd2c48,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b2e2fee1-8f7e-4bb1-a3c9-71c9b1bd2c48
137616,76b6d62b-7ada-4c9d-ba01-f690c92cf421,90GX,YUZHNYI,2024-06-11T22:15:14.417,FALSE,https://vocab.ices.dk/?codeguid=76b6d62b-7ada-4c9d-ba01-f690c92cf421,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/76b6d62b-7ada-4c9d-ba01-f690c92cf421
128577,0a9f0090-416f-4a43-8392-46a587150231,90GY,GNEVNY,2024-06-11T22:15:21.073,FALSE,https://vocab.ices.dk/?codeguid=0a9f0090-416f-4a43-8392-46a587150231,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/0a9f0090-416f-4a43-8392-46a587150231
128578,eae63f08-84ca-486f-96b0-90968bb85df6,90HA,MB0452,2024-06-11T22:15:28.273,FALSE,https://vocab.ices.dk/?codeguid=eae63f08-84ca-486f-96b0-90968bb85df6,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/eae63f08-84ca-486f-96b0-90968bb85df6
128579,86064335-0ce6-4185-bef5-5bf3822675b5,90HB,MB0454,2024-06-11T22:15:31.717,FALSE,https://vocab.ices.dk/?codeguid=86064335-0ce6-4185-bef5-5bf3822675b5,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/86064335-0ce6-4185-bef5-5bf3822675b5
128580,aeee6713-db5c-4147-94cd-bf7eeed86a2c,90HC,CHAROIT,2024-06-11T22:15:35.087,FALSE,https://vocab.ices.dk/?codeguid=aeee6713-db5c-4147-94cd-bf7eeed86a2c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/aeee6713-db5c-4147-94cd-bf7eeed86a2c
128581,e97128e5-fb69-4ab7-b43e-fa35c06f1017,90HD,MB0726,2024-06-11T22:15:38.723,FALSE,https://vocab.ices.dk/?codeguid=e97128e5-fb69-4ab7-b43e-fa35c06f1017,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e97128e5-fb69-4ab7-b43e-fa35c06f1017
128582,76f5c369-cec1-4f62-adfd-07bcf3a73809,90HE,MB1202,2024-06-11T22:15:45.453,FALSE,https://vocab.ices.dk/?codeguid=76f5c369-cec1-4f62-adfd-07bcf3a73809,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/76f5c369-cec1-4f62-adfd-07bcf3a73809
128583,77fa85d5-b540-411e-b20a-0a6d6e6e0ae4,90HF,MG0422,2024-06-11T22:15:49.143,FALSE,https://vocab.ices.dk/?codeguid=77fa85d5-b540-411e-b20a-0a6d6e6e0ae4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/77fa85d5-b540-411e-b20a-0a6d6e6e0ae4
128584,ed6f41ea-0ad9-470f-bfd9-5cab43e1f68b,90HG,MB2645,2024-06-11T22:15:55.803,FALSE,https://vocab.ices.dk/?codeguid=ed6f41ea-0ad9-470f-bfd9-5cab43e1f68b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ed6f41ea-0ad9-470f-bfd9-5cab43e1f68b
128585,1443a766-1948-413b-8370-3eb1c4badb8a,90HH,MG1330,2024-06-11T22:16:02.45,FALSE,https://vocab.ices.dk/?codeguid=1443a766-1948-413b-8370-3eb1c4badb8a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1443a766-1948-413b-8370-3eb1c4badb8a
128586,b641c969-fd6e-47ae-9a55-e71f473baa8d,90HI,HIDROGRAF,2024-06-11T22:16:09,FALSE,https://vocab.ices.dk/?codeguid=b641c969-fd6e-47ae-9a55-e71f473baa8d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b641c969-fd6e-47ae-9a55-e71f473baa8d
128587,e6b9b97f-6066-4c1e-b558-833fe736a68e,90HJ,MG1340,2024-06-11T22:16:15.227,FALSE,https://vocab.ices.dk/?codeguid=e6b9b97f-6066-4c1e-b558-833fe736a68e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e6b9b97f-6066-4c1e-b558-833fe736a68e
128588,be7106ed-44d4-4054-812d-54a17b55e5a3,90HK,MG1341,2024-06-11T22:16:21.86,FALSE,https://vocab.ices.dk/?codeguid=be7106ed-44d4-4054-812d-54a17b55e5a3,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/be7106ed-44d4-4054-812d-54a17b55e5a3
128589,b5333fbf-58f9-4849-b8e7-71be7fa2f3a1,90HL,MG1342,2024-06-11T22:16:28.937,FALSE,https://vocab.ices.dk/?codeguid=b5333fbf-58f9-4849-b8e7-71be7fa2f3a1,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b5333fbf-58f9-4849-b8e7-71be7fa2f3a1
128590,a9df6516-fd55-42ae-8061-eb73b586fd50,90HM,MG1347,2024-06-11T22:16:35.123,FALSE,https://vocab.ices.dk/?codeguid=a9df6516-fd55-42ae-8061-eb73b586fd50,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a9df6516-fd55-42ae-8061-eb73b586fd50
128591,b6e90e38-a45f-448b-b846-0cc1b68c4a5b,90HN,MG1348,2024-06-11T22:16:41.947,FALSE,https://vocab.ices.dk/?codeguid=b6e90e38-a45f-448b-b846-0cc1b68c4a5b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b6e90e38-a45f-448b-b846-0cc1b68c4a5b
128592,4b7a57b2-e499-4b90-88bc-a8a6dc0defc8,90HO,MG1356,2024-06-11T22:16:48.553,FALSE,https://vocab.ices.dk/?codeguid=4b7a57b2-e499-4b90-88bc-a8a6dc0defc8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/4b7a57b2-e499-4b90-88bc-a8a6dc0defc8
128593,2434270b-3578-4731-9f3a-f304cba32e50,90HP,MG1357,2024-06-11T22:16:55.203,FALSE,https://vocab.ices.dk/?codeguid=2434270b-3578-4731-9f3a-f304cba32e50,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2434270b-3578-4731-9f3a-f304cba32e50
128594,7359f266-c6b9-48ec-8c81-4a70e55d887a,90HQ,MG3162,2024-06-11T22:17:01.793,FALSE,https://vocab.ices.dk/?codeguid=7359f266-c6b9-48ec-8c81-4a70e55d887a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/7359f266-c6b9-48ec-8c81-4a70e55d887a
128595,d547d599-6375-46c5-adb4-d6bcee4326aa,90HR,MG1363,2024-06-11T22:17:08.353,FALSE,https://vocab.ices.dk/?codeguid=d547d599-6375-46c5-adb4-d6bcee4326aa,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d547d599-6375-46c5-adb4-d6bcee4326aa
128596,463ed447-e2ce-4114-af1e-0dd3f41ef897,90HS,MG1364,2024-06-11T22:17:15.91,FALSE,https://vocab.ices.dk/?codeguid=463ed447-e2ce-4114-af1e-0dd3f41ef897,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/463ed447-e2ce-4114-af1e-0dd3f41ef897
128597,3ac7dcfc-1bdc-4443-88ac-f5d4567c156b,90HT,MG1365,2024-06-11T22:17:22.667,FALSE,https://vocab.ices.dk/?codeguid=3ac7dcfc-1bdc-4443-88ac-f5d4567c156b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/3ac7dcfc-1bdc-4443-88ac-f5d4567c156b
128598,c2b90034-4ff4-4ef3-9bf7-4aea000fd946,90HU,MG1366,2024-06-11T22:17:30.117,FALSE,https://vocab.ices.dk/?codeguid=c2b90034-4ff4-4ef3-9bf7-4aea000fd946,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c2b90034-4ff4-4ef3-9bf7-4aea000fd946
128599,e7a8f8cf-4422-4c9a-81e2-b796f230c8de,90HV,MG1465,2024-06-11T22:17:36.577,FALSE,https://vocab.ices.dk/?codeguid=e7a8f8cf-4422-4c9a-81e2-b796f230c8de,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e7a8f8cf-4422-4c9a-81e2-b796f230c8de
128600,fca55860-cb0a-41ba-a07d-feba5480df07,90HW,MI0305,2024-06-11T22:17:43.157,FALSE,https://vocab.ices.dk/?codeguid=fca55860-cb0a-41ba-a07d-feba5480df07,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fca55860-cb0a-41ba-a07d-feba5480df07
128601,46824bb7-1857-4e99-b45a-44fae4fc9450,90HX,MI0309,2024-06-11T22:17:49.657,FALSE,https://vocab.ices.dk/?codeguid=46824bb7-1857-4e99-b45a-44fae4fc9450,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/46824bb7-1857-4e99-b45a-44fae4fc9450
128602,b706a301-2d22-485e-9841-c9e45a2d69af,90HY,MI0440,2024-06-11T22:17:56.357,FALSE,https://vocab.ices.dk/?codeguid=b706a301-2d22-485e-9841-c9e45a2d69af,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b706a301-2d22-485e-9841-c9e45a2d69af
128603,89d98eca-8204-46ea-b52e-2d49b8eb22ce,90HZ,MI0624,2024-06-11T22:18:02.72,FALSE,https://vocab.ices.dk/?codeguid=89d98eca-8204-46ea-b52e-2d49b8eb22ce,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/89d98eca-8204-46ea-b52e-2d49b8eb22ce
140957,be5a4012-04c0-4878-b06f-dfe16304ca4d,90I6,NARODOVOLETS,2024-06-11T22:18:09.313,FALSE,https://vocab.ices.dk/?codeguid=be5a4012-04c0-4878-b06f-dfe16304ca4d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/be5a4012-04c0-4878-b06f-dfe16304ca4d
128604,01914df8-47a1-411d-8f6e-9fc8772d8bfe,90IA,MI0771,2024-06-11T22:18:16.023,FALSE,https://vocab.ices.dk/?codeguid=01914df8-47a1-411d-8f6e-9fc8772d8bfe,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/01914df8-47a1-411d-8f6e-9fc8772d8bfe
128605,93a52b00-25d0-4d0b-89fc-0be48931a2b4,90IB,MI0776,2024-06-11T22:18:22.74,FALSE,https://vocab.ices.dk/?codeguid=93a52b00-25d0-4d0b-89fc-0be48931a2b4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/93a52b00-25d0-4d0b-89fc-0be48931a2b4
128606,d856f4e8-e889-4f8f-80a5-a2da452982ea,90IC,MI0780,2024-06-11T22:18:29.09,FALSE,https://vocab.ices.dk/?codeguid=d856f4e8-e889-4f8f-80a5-a2da452982ea,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d856f4e8-e889-4f8f-80a5-a2da452982ea
128607,d03bff9d-be01-4a45-b2e9-63e61da1f292,90ID,MI0782,2024-06-11T22:18:35.683,FALSE,https://vocab.ices.dk/?codeguid=d03bff9d-be01-4a45-b2e9-63e61da1f292,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d03bff9d-be01-4a45-b2e9-63e61da1f292
128608,e3233b76-2024-4bd3-a9b6-9a669afbe7d0,90IE,MI0833,2024-06-11T22:18:42.1,FALSE,https://vocab.ices.dk/?codeguid=e3233b76-2024-4bd3-a9b6-9a669afbe7d0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e3233b76-2024-4bd3-a9b6-9a669afbe7d0
128609,d967fa50-16b4-428a-b4b5-43d0c76911e4,90IF,MI0838,2024-06-11T22:18:48.507,FALSE,https://vocab.ices.dk/?codeguid=d967fa50-16b4-428a-b4b5-43d0c76911e4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d967fa50-16b4-428a-b4b5-43d0c76911e4
128610,b0075a90-6908-4057-b9f1-57d4d71aee12,90IG,MI0840,2024-06-11T22:18:54.887,FALSE,https://vocab.ices.dk/?codeguid=b0075a90-6908-4057-b9f1-57d4d71aee12,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b0075a90-6908-4057-b9f1-57d4d71aee12
128611,4e4286d4-87fb-40fe-a269-825a649c0f36,90IH,MI0846,2024-06-11T22:19:01.083,FALSE,https://vocab.ices.dk/?codeguid=4e4286d4-87fb-40fe-a269-825a649c0f36,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/4e4286d4-87fb-40fe-a269-825a649c0f36
128612,b530fa95-6f96-4d20-a398-b5a1e1f4c200,90II,MI0847,2024-06-11T22:19:09.25,FALSE,https://vocab.ices.dk/?codeguid=b530fa95-6f96-4d20-a398-b5a1e1f4c200,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b530fa95-6f96-4d20-a398-b5a1e1f4c200
128613,2c25571a-409a-48d4-9a2a-4af5e1d640e7,90IJ,MI0876,2024-06-11T22:19:15.683,FALSE,https://vocab.ices.dk/?codeguid=2c25571a-409a-48d4-9a2a-4af5e1d640e7,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2c25571a-409a-48d4-9a2a-4af5e1d640e7
128614,cbef9948-3ce0-434c-acbe-6ac1fb834fe4,90IK,IRKUTSK,2024-06-11T22:19:22.01,FALSE,https://vocab.ices.dk/?codeguid=cbef9948-3ce0-434c-acbe-6ac1fb834fe4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cbef9948-3ce0-434c-acbe-6ac1fb834fe4
128615,cd22a873-8cdf-46c3-865e-81b18b576f4d,90IL,ISSLEDOVATEL,2024-06-11T22:19:29.623,FALSE,https://vocab.ices.dk/?codeguid=cd22a873-8cdf-46c3-865e-81b18b576f4d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cd22a873-8cdf-46c3-865e-81b18b576f4d
128616,312e4920-da22-4b8e-8944-47b44a0197d4,90IM,IGOR MAKSIMOV,2024-06-11T22:19:36.257,FALSE,https://vocab.ices.dk/?codeguid=312e4920-da22-4b8e-8944-47b44a0197d4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/312e4920-da22-4b8e-8944-47b44a0197d4
128617,8eee1fbc-8b8e-448f-82ff-70373c917d65,90IN,INGUL,2024-06-11T22:19:43.4,FALSE,https://vocab.ices.dk/?codeguid=8eee1fbc-8b8e-448f-82ff-70373c917d65,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/8eee1fbc-8b8e-448f-82ff-70373c917d65
140884,2756437c-2120-4f6b-af7f-caee8bb82ba0,90IQ,ATNA,2024-06-11T22:19:49.93,FALSE,https://vocab.ices.dk/?codeguid=2756437c-2120-4f6b-af7f-caee8bb82ba0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2756437c-2120-4f6b-af7f-caee8bb82ba0
128618,e0d5cf35-2e26-4f1c-9f0e-3b086637169a,90IS,ISKATEL,2024-06-11T22:19:53.2,FALSE,https://vocab.ices.dk/?codeguid=e0d5cf35-2e26-4f1c-9f0e-3b086637169a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e0d5cf35-2e26-4f1c-9f0e-3b086637169a
128619,5c584c7b-c6cb-40ff-9aea-e0e768b20aa0,90IT,MI1448,2024-06-11T22:19:56.483,FALSE,https://vocab.ices.dk/?codeguid=5c584c7b-c6cb-40ff-9aea-e0e768b20aa0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/5c584c7b-c6cb-40ff-9aea-e0e768b20aa0
128620,2472d0c4-427a-4cb6-bf7b-77b647358c51,90IU,MI1528,2024-06-11T22:19:59.687,FALSE,https://vocab.ices.dk/?codeguid=2472d0c4-427a-4cb6-bf7b-77b647358c51,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2472d0c4-427a-4cb6-bf7b-77b647358c51
128621,7c606768-8d7e-4d0f-a59b-b3193b7ac838,90IV,MI1532,2024-06-11T22:20:02.953,FALSE,https://vocab.ices.dk/?codeguid=7c606768-8d7e-4d0f-a59b-b3193b7ac838,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/7c606768-8d7e-4d0f-a59b-b3193b7ac838
128622,3e3b1405-2fe1-43ba-9ad1-616e946a88da,90IW,MI1545,2024-06-11T22:20:06.223,FALSE,https://vocab.ices.dk/?codeguid=3e3b1405-2fe1-43ba-9ad1-616e946a88da,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/3e3b1405-2fe1-43ba-9ad1-616e946a88da
128623,9d497d0f-3567-4fc7-8486-0f8e5a41422a,90IX,MI8202,2024-06-11T22:20:09.587,FALSE,https://vocab.ices.dk/?codeguid=9d497d0f-3567-4fc7-8486-0f8e5a41422a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9d497d0f-3567-4fc7-8486-0f8e5a41422a
128624,aabefad8-e57e-4d28-9656-3974b0652ecb,90IY,NABLUDATEL,2024-06-11T22:20:12.917,FALSE,https://vocab.ices.dk/?codeguid=aabefad8-e57e-4d28-9656-3974b0652ecb,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/aabefad8-e57e-4d28-9656-3974b0652ecb
128625,2e31de96-2f8a-40d7-bc35-171e7e6913c0,90IZ,IMPULS,2024-06-11T22:20:16.29,FALSE,https://vocab.ices.dk/?codeguid=2e31de96-2f8a-40d7-bc35-171e7e6913c0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2e31de96-2f8a-40d7-bc35-171e7e6913c0
154985,e00fbd46-2d89-483b-bbec-7ac545a4aa91,90J4,KOMANDOR BERING,2024-06-11T22:20:19.59,FALSE,https://vocab.ices.dk/?codeguid=e00fbd46-2d89-483b-bbec-7ac545a4aa91,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e00fbd46-2d89-483b-bbec-7ac545a4aa91
200169,1e9285ff-4d3b-4763-b80c-a01f14bf3b0c,90J5,RT-408 ARA,2024-06-11T22:20:22.857,FALSE,https://vocab.ices.dk/?codeguid=1e9285ff-4d3b-4763-b80c-a01f14bf3b0c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1e9285ff-4d3b-4763-b80c-a01f14bf3b0c
198473,392ca993-1826-48c3-983b-8ddfaafc950e,90J9,YANA,2024-06-11T22:20:27.93,FALSE,https://vocab.ices.dk/?codeguid=392ca993-1826-48c3-983b-8ddfaafc950e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/392ca993-1826-48c3-983b-8ddfaafc950e
140886,5aad8029-315f-44b2-a714-880b14f17f20,90JA,GORIZONTAL,2024-06-11T22:20:31.313,FALSE,https://vocab.ices.dk/?codeguid=5aad8029-315f-44b2-a714-880b14f17f20,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/5aad8029-315f-44b2-a714-880b14f17f20
198531,e423fd7d-12ad-4057-9040-230b65e2711f,90JB,GRAD,2024-06-11T22:20:37.627,FALSE,https://vocab.ices.dk/?codeguid=e423fd7d-12ad-4057-9040-230b65e2711f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e423fd7d-12ad-4057-9040-230b65e2711f
128626,6102b7f1-c4d2-46c1-ae9e-9067a0b8b9c8,90JH,TSIKLON,2024-06-11T22:20:43.95,FALSE,https://vocab.ices.dk/?codeguid=6102b7f1-c4d2-46c1-ae9e-9067a0b8b9c8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/6102b7f1-c4d2-46c1-ae9e-9067a0b8b9c8
156778,d73c6355-fa41-4544-badb-fac1999cef90,90JI,RS-827 ORDZHONIKIDZE,2024-06-11T22:20:47.23,FALSE,https://vocab.ices.dk/?codeguid=d73c6355-fa41-4544-badb-fac1999cef90,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d73c6355-fa41-4544-badb-fac1999cef90
156777,42d739b0-bd58-4447-8aad-79320ff381c4,90JJ,RS-826 ORENBURG,2024-06-11T22:20:50.623,FALSE,https://vocab.ices.dk/?codeguid=42d739b0-bd58-4447-8aad-79320ff381c4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/42d739b0-bd58-4447-8aad-79320ff381c4
154727,c604cd40-b06e-4dca-8585-906ac967dab8,90JL,SAVVA LOSHKIN,2024-06-11T22:20:54.077,FALSE,https://vocab.ices.dk/?codeguid=c604cd40-b06e-4dca-8585-906ac967dab8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c604cd40-b06e-4dca-8585-906ac967dab8
156781,77a9da8c-bbe0-4ca5-8da4-f6a53db38bf1,90JM,ISSLEDOVATEL BALTIKI,2024-06-11T22:20:57.41,FALSE,https://vocab.ices.dk/?codeguid=77a9da8c-bbe0-4ca5-8da4-f6a53db38bf1,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/77a9da8c-bbe0-4ca5-8da4-f6a53db38bf1
128627,6456a82a-f29f-46c1-b374-e36b8f36d964,90JN,CHERNOMORETZ,2024-06-11T22:21:00.783,FALSE,https://vocab.ices.dk/?codeguid=6456a82a-f29f-46c1-b374-e36b8f36d964,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/6456a82a-f29f-46c1-b374-e36b8f36d964
128628,56213b9d-6def-4819-b65e-e6f8d413e40c,90JO,203,2024-06-11T22:21:06.59,FALSE,https://vocab.ices.dk/?codeguid=56213b9d-6def-4819-b65e-e6f8d413e40c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/56213b9d-6def-4819-b65e-e6f8d413e40c
128629,adf74fcb-6c42-4299-a9aa-f0809fa2fae0,90JQ,ABKHAZETZ,2024-06-11T22:21:09.9,FALSE,https://vocab.ices.dk/?codeguid=adf74fcb-6c42-4299-a9aa-f0809fa2fae0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/adf74fcb-6c42-4299-a9aa-f0809fa2fae0
128630,2a3776e6-179b-4809-958f-74ab7acc3095,90JR,AEROLOG,2024-06-11T22:21:13.227,FALSE,https://vocab.ices.dk/?codeguid=2a3776e6-179b-4809-958f-74ab7acc3095,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2a3776e6-179b-4809-958f-74ab7acc3095
128631,52e16097-2c23-4149-b9cb-4745141b2ea4,90JS,JAKOV SMIRNITSKIY,2024-06-11T22:21:16.62,FALSE,https://vocab.ices.dk/?codeguid=52e16097-2c23-4149-b9cb-4745141b2ea4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/52e16097-2c23-4149-b9cb-4745141b2ea4
128632,d320753c-51d8-4440-ba73-d7849615d814,90JT,AKADEMIK OBRUCHEV,2024-06-11T22:21:19.98,FALSE,https://vocab.ices.dk/?codeguid=d320753c-51d8-4440-ba73-d7849615d814,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d320753c-51d8-4440-ba73-d7849615d814
128633,14f2be5f-ca8b-4c62-a432-4477a37f2136,90JU,YUZHMORGEOLOGIYA,2024-06-11T22:21:23.26,FALSE,https://vocab.ices.dk/?codeguid=14f2be5f-ca8b-4c62-a432-4477a37f2136,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/14f2be5f-ca8b-4c62-a432-4477a37f2136
128634,a576057d-7ccc-4f27-8ae8-3e05f4d8f41c,90JV,ALEKSANDR VLASOV,2024-06-11T22:21:26.62,FALSE,https://vocab.ices.dk/?codeguid=a576057d-7ccc-4f27-8ae8-3e05f4d8f41c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a576057d-7ccc-4f27-8ae8-3e05f4d8f41c
128635,03950358-da6d-4fc4-a266-42a3e6fecffb,90JX,ALGINIB,2024-06-11T22:21:30.053,FALSE,https://vocab.ices.dk/?codeguid=03950358-da6d-4fc4-a266-42a3e6fecffb,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/03950358-da6d-4fc4-a266-42a3e6fecffb
128636,ca3272fd-fe08-41b0-8bf6-d4d37973d031,90JY,AMRA,2024-06-11T22:21:33.4,FALSE,https://vocab.ices.dk/?codeguid=ca3272fd-fe08-41b0-8bf6-d4d37973d031,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ca3272fd-fe08-41b0-8bf6-d4d37973d031
128637,407a7f28-e2e8-49fa-8db5-5bc9b8af99ce,90JZ,ATLAS,2024-06-11T22:21:36.7,FALSE,https://vocab.ices.dk/?codeguid=407a7f28-e2e8-49fa-8db5-5bc9b8af99ce,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/407a7f28-e2e8-49fa-8db5-5bc9b8af99ce
