archive,path,study,data_stage,cast_dir,n_bytes,sha256,n_rows,n_issues,cruise_key
20-2504SH_CTDPrelim.zip,20-2504SH_CTDPrelim/metadata/20-2504SH_CTDBTL_001-116D.csv,2504SH,preliminary_with_bottle,D,20281174,c61aa40bfa0e487d08671dfc806324f6494cdab186d4ec44da53ca6d695821ee,45897,0,2025-04-3322
20-2504SH_CTDPrelim.zip,20-2504SH_CTDPrelim/metadata/20-2504SH_CTDBTL_001-116U.csv,2504SH,preliminary_with_bottle,U,20345497,abb29a987c41f85e948bb0f6c3d7d49204b0261f44c90f8c5022cc9fc37be5a4,45982,0,2025-04-3322
20-2507SR_CTDPrelim.zip,20-2507SR_CTDPrelim/20-2507_CTD_001-055D.csv,2507SR,preliminary_without_bottle,D,8189653,871f74dbdb2d749dab1ac2babde4a4b0436fedfeca686d4d6ef94079bb19712f,22441,0,2025-07-33P4
20-2507SR_CTDPrelim.zip,20-2507SR_CTDPrelim/20-2507_CTD_001-055U.csv,2507SR,preliminary_without_bottle,U,8203227,5eb76fb02b1da22991dc3b125b42374d6c6e36d51c58c534bef3ef3bff704cc4,22473,0,2025-07-33P4
20-2511SR_CTDPrelim.zip,20-2511SR_CTDPrelim/20-2511_CTD_001-047D.csv,2511SR,preliminary_without_bottle,D,6210469,aa5350567ab044d0f90230104eb7b1ac2ac228cab866a71b34150e80b0916a0c,17948,0,2025-11-33P4
20-2511SR_CTDPrelim.zip,20-2511SR_CTDPrelim/20-2511_CTD_001-047U.csv,2511SR,preliminary_without_bottle,U,6223124,be2a7451e53cecbe6694c773ccb03d66eab761e49af96f72cfc2f2e47274c213,17977,0,2025-11-33P4
20-2601RL_CTDPrelim.zip,20-2601RL_CTDPrelim/20-2601_CTD_001-116D.csv,2601RL,preliminary_without_bottle,D,16030924,4db1dee302504b665eff25707077dd2012ff2ad8764eff41ed9504e5b97b15b0,47665,0,2026-01-33UD
20-2601RL_CTDPrelim.zip,20-2601RL_CTDPrelim/20-2601_CTD_001-116U.csv,2601RL,preliminary_without_bottle,U,16055582,017726cc8aa248e60cfdf2c9e0d03e737c4a70eb9f5d8f2f4e31f9223966563a,47723,0,2026-01-33UD
20-2604SH_CTDPrelim.zip,20-2604SH_CTDPrelim/20-2604_CTD_001-112D.csv,2604SH,preliminary_without_bottle,D,15247157,30b45211a4028ea04a162f38e4565c70ff5cef616bb8dfc29ddb34ebbdceddc3,45389,0,2026-04-3322
20-2604SH_CTDPrelim.zip,20-2604SH_CTDPrelim/20-2604_CTD_001-112U.csv,2604SH,preliminary_without_bottle,U,15262408,46f4bc96c681457574d77e3d388a35f13314c0e27890e9162cdbe84c60b04476,45435,0,2026-04-3322
20-2607SH_CTDPrelim.zip,20-2607SH_CTDPrelim/20-2607_CTD_001-072D.csv,2607SH,preliminary_without_bottle,D,10418681,537737170c1555f501ad0cc2448d17cd1585be6fce01f204f16e687e580daa4b,28479,0,2026-07-3322
20-2607SH_CTDPrelim.zip,20-2607SH_CTDPrelim/20-2607_CTD_001-072U.csv,2607SH,preliminary_without_bottle,U,10433626,9d5ec1ecd8b23462b1d0e3e1f6512504a0fa3342d1516b23ff977efb803121d6,28514,0,2026-07-3322
19-9308NH_CTDFinalDB.zip,19-9308NH_CTDFinalDB/19-9308NH_CTDBTL_001-066ID.csv,9308NH,final,D,12244927,093d5c64a4e53734d506283c2b6c5ad221654765b662f2d41fa3a7670f84536f,29661,0,1993-08-32NM
19-9308NH_CTDFinalDB.zip,19-9308NH_CTDFinalDB/19-9308NH_CTDBTL_001-066IU.csv,9308NH,final,U,12269418,fc903aa0f1542d0061ccb03b047085befabf68ffbed8cc94df89705f0c06d7c8,29729,0,1993-08-32NM
19-9310NH_CTDFinalDB.zip,19-9310NH_CTDFinalDB/19-9310NH_CTDBTL_001-066D.csv,9310NH,final,D,12412618,5858d41f562c70f248be1f2c6a40f1c603c154c90f7be2bc561f24b89b46581a,30335,0,1993-10-32NM
19-9310NH_CTDFinalDB.zip,19-9310NH_CTDFinalDB/19-9310NH_CTDBTL_001-066U.csv,9310NH,final,U,12432371,16c8775446b3cc11f2203364536c990dec66b8e350499fe592595f9aad94401c,30394,0,1993-10-32NM
19-9401JD_CTDFinalDB.zip,19-9401JD_CTDFinalDB/19-9401JD_CTDBTL_001-066D.csv,9401JD,final,D,12784090,ef42b72c61fbd743348c98923267835548a56782ccc94dc6125ccaf74b36a66f,31262,0,1994-01-31JD
19-9401JD_CTDFinalDB.zip,19-9401JD_CTDFinalDB/19-9401JD_CTDBTL_001-066ID.csv,9401JD,final,D,12900045,9e9c881425635e6468f31ef6d9858828aa1fb937f0ffcb9a7f272197a7715561,31262,0,1994-01-31JD
19-9401JD_CTDFinalDB.zip,19-9401JD_CTDFinalDB/19-9401JD_CTDBTL_001-066IU.csv,9401JD,final,U,12917624,976e57984015def69a08c8b8b60491ff225f59a8e52f491a01fe7a4667764648,31316,0,1994-01-31JD
19-9401JD_CTDFinalDB.zip,19-9401JD_CTDFinalDB/19-9401JD_CTDBTL_001-066U.csv,9401JD,final,U,12801397,0b80f2bed99fcd98ce951cc560bcef395fb6cc1818c8a3bfe953883ba126fc4c,31316,0,1994-01-31JD
19-9403JD_CTDFinalDB.zip,19-9403JD_CTDFinalDB/19-9403JD_CTDBTL_001-066D.csv,9403JD,final,D,12109387,a70ef8da8fe81c107b55119d3c8d421672e172230c0255877aabbb3e860cf52b,29587,0,1994-03-31JD
19-9403JD_CTDFinalDB.zip,19-9403JD_CTDFinalDB/19-9403JD_CTDBTL_001-066ID.csv,9403JD,final,D,12219381,4724359bfe4586d83ab57a8e89a98769e2a7a78eff8b5d2464bb7d878641e703,29587,0,1994-03-31JD
19-9403JD_CTDFinalDB.zip,19-9403JD_CTDFinalDB/19-9403JD_CTDBTL_001-066IU.csv,9403JD,final,U,12236244,1308ca8e622c773b7783b128a311e96b69076b7757862b97f348492c1335146d,29638,0,1994-03-31JD
19-9403JD_CTDFinalDB.zip,19-9403JD_CTDFinalDB/19-9403JD_CTDBTL_001-066U.csv,9403JD,final,U,12125969,5f8f9fbbdd589115a88e3a745507e0457f92f969f2b0531c232fff1cd191ea61,29638,0,1994-03-31JD
19-9408NH_CTDFinalDB.zip,19-9408NH_CTDFinalDB/19-9408NH_CTDBTL_001-066D.csv,9408NH,final,D,15408270,9fe2d4e8cd7e6fb1fb46ab7fddd6684b6064a69fea95adfb68fcbe2abb622adb,37816,0,1994-08-32NM
19-9408NH_CTDFinalDB.zip,19-9408NH_CTDFinalDB/19-9408NH_CTDBTL_001-066U.csv,9408NH,final,U,15427459,dc64d0183b53b404610cf5a750e852e0e2018025eedbbcdb9aa834c2cb51c61e,37876,0,1994-08-32NM
19-9410NH_CTDFinalDB.zip,19-9410NH_CTDFinalDB/19-9410NH_CTDBTL_001-066D.csv,9410NH,final,D,12169107,df007998272982100d46ff6e65b54149e048bd551d9c55070fb438bb068223a8,29665,0,1994-10-32NM
19-9410NH_CTDFinalDB.zip,19-9410NH_CTDFinalDB/19-9410NH_CTDBTL_001-066U.csv,9410NH,final,U,12180635,55af82438df4347c36603834b8016dcce184a939580bafa58cd406f4e37e1465,29706,0,1994-10-32NM
19-9501JD_CTDFinalDB.zip,19-9501JD_CTDFinalDB/19-9501JD_CTDBTL_001-646D.csv,9501JD,final,D,12254953,a75abdd666dcd89acf1010340c0d450a9366bd26f658f322645d5dbecdbce6bb,29910,0,1995-01-31JD
19-9501JD_CTDFinalDB.zip,19-9501JD_CTDFinalDB/19-9501JD_CTDBTL_001-646U.csv,9501JD,final,U,12290489,b136b97f3a1a0fc4600e3f80a1d14bbcefd1940bdb2204b6bc638fcfbc17b2fb,29984,0,1995-01-31JD
19-9504NH_CTDFinalDB.zip,19-9504NH_CTDFinalDB/19-9504NH_CTDBTL_001-061D.csv,9504NH,final,D,11071005,df9064bfce626263a7172316ac0763560ec67f604f0326ef6afe7b40b03482c8,26987,1,1995-04-32NM
19-9504NH_CTDFinalDB.zip,19-9504NH_CTDFinalDB/19-9504NH_CTDBTL_001-061ID.csv,9504NH,final,D,11171142,06da63dc4514da0965c824dc273d3977fb589b38ccae69c71228d69e4950f5c8,26987,1,1995-04-32NM
19-9504NH_CTDFinalDB.zip,19-9504NH_CTDFinalDB/19-9504NH_CTDBTL_001-061IU.csv,9504NH,final,U,11191657,834e9fa4669bfdbc967fff867a408a651ef9f83f9e8558a0a96e94dfe59ed9fe,27048,1,1995-04-32NM
19-9504NH_CTDFinalDB.zip,19-9504NH_CTDFinalDB/19-9504NH_CTDBTL_001-061U.csv,9504NH,final,U,11091222,e5dd382e58b32905c8d3059a5abd5023e1098e12b124c30e3d1bfd2279e2e8ef,27048,1,1995-04-32NM
19-9507JD_CTDFinalDB.zip,19-9507JD_CTDFinalDB/19-9507JD_CTDBTL_001-066D.csv,9507JD,final,D,11838911,39472b7e77f2fea430ffd384d8c567eeb676e27224db1b53df4e1c8ffe6d9dc3,28880,0,1995-07-31JD
19-9507JD_CTDFinalDB.zip,19-9507JD_CTDFinalDB/19-9507JD_CTDBTL_001-066U.csv,9507JD,final,U,11859647,6fbe342d641f0d69364ccdc59ed0b31602d43e3ff762951704a33f4dadbe89ed,28939,0,1995-07-31JD
19-9510NH_CTDFinalDB.zip,19-9510NH_CTDFinalDB/19-9510NH_CTDBTL_001-066D.csv,9510NH,final,D,12170662,a5f070659c42bf9f903e2294bf7cec9a06b7ecfc07c500cb805eedb324743025,29681,1,1995-10-32NM
19-9510NH_CTDFinalDB.zip,19-9510NH_CTDFinalDB/19-9510NH_CTDBTL_001-066ID.csv,9510NH,final,D,12280246,91c556c2f0f2a441ab2b671041ded62d265d71656216799a562b00b7525772e8,29681,1,1995-10-32NM
19-9510NH_CTDFinalDB.zip,19-9510NH_CTDFinalDB/19-9510NH_CTDBTL_001-066IU.csv,9510NH,final,U,12302583,2f816e8dae9b062f3e09ad1ad09095d3a24a480fcc0a458488b89ab017f72746,29741,1,1995-10-32NM
19-9510NH_CTDFinalDB.zip,19-9510NH_CTDFinalDB/19-9510NH_CTDBTL_001-066U.csv,9510NH,final,U,12192757,781fd9f0639ebbaa42cafc6a9cacc4b6f596646cc02fc6f8cfeb90f01bdfb52d,29741,1,1995-10-32NM
19-9602JD_CTDFinalDB.zip,19-9602JD_CTDFinalDB/19-9602JD_CTDBTL_001-066D.csv,9602JD,final,D,12067775,177ec114e98aa15ff7ddc27a55a863b0d01b3178e657a6132263b40d2d0e3794,29445,0,1996-02-31JD
19-9602JD_CTDFinalDB.zip,19-9602JD_CTDFinalDB/19-9602JD_CTDBTL_001-066U.csv,9602JD,final,U,12103144,13b364f1e0e1a1f4a93c6cabfaf0cf37163986e82960d6cabf20c28d46aba8f6,29518,0,1996-02-31JD
19-9604JD_CTDFinalDB.zip,19-9604JD_CTDFinalDB/19-9604JD_CTDBTL_001-064D.csv,9604JD,final,D,11743137,d8beb6b0c5a6d46c4d716064f05ca3d21cdf743f8431748a224f92eb6876b357,28640,0,1996-04-31JD
19-9604JD_CTDFinalDB.zip,19-9604JD_CTDFinalDB/19-9604JD_CTDBTL_001-064U.csv,9604JD,final,U,11769015,330aced62c15ad220779f7728e7092ecdadd6c23e18b1cd54d3d092a28034df4,28713,0,1996-04-31JD
19-9608NH_CTDFinalDB.zip,19-9608NH_CTDFinalDB/19-9608NH_CTDBTL_001-066D.csv,9608NH,final,D,12186733,b7231edd508d1577ff8e8ac2c941ad036ae20491992669e4e2d351885b4a535f,29731,0,1996-08-32NM
19-9608NH_CTDFinalDB.zip,19-9608NH_CTDFinalDB/19-9608NH_CTDBTL_001-066U.csv,9608NH,final,U,12213800,e2e6d067c693fbe167b7ded34bddcd59c17c52836651f9c8262b840eb572634e,29798,0,1996-08-32NM
19-9610RR_CTDFinalDB.zip,19-9610RR_CTDFinalDB/19-9610RR_CTDBTL_001-066D.csv,9610RR,final,D,12099285,66b5dfdecf66b68d2cb8ad39625a0f6f06e0b33c7689a9fb4763e64f78ae5c9e,29499,0,1996-10-33RR
19-9610RR_CTDFinalDB.zip,19-9610RR_CTDFinalDB/19-9610RR_CTDBTL_001-066U.csv,9610RR,final,U,12124976,123d31c9600b7011be3fb690bfe834d117ab25ccb3258bc61300d253ff7eff71,29564,0,1996-10-33RR
19-9702JD_CTDFinalDB.zip,19-9702JD_CTDFinalDB/19-9702NH_CTDBTL_001-070D.csv,9702JD,final,D,12799502,d0bbcfcff5d7a303477ea03ba3e91ae35507c162460fdced0be0e8958e087427,31245,0,1997-02-31JD
19-9702JD_CTDFinalDB.zip,19-9702JD_CTDFinalDB/19-9702NH_CTDBTL_001-070U.csv,9702JD,final,U,12836398,a7a699c6c404a44283a58aa3ab3abbff36064ce07c29f36e0ffa4e1476838eb7,31320,0,1997-02-31JD
19-9704NH_CTDFinalDB.zip,19-9704NH_CTDFinalDB/19-9704NH_CTDBTL_001-762D.csv,9704NH,final,D,12614843,16188c18591faf3a0e15b465ca0c9c0744281c0945fc054793098e5ae85761da,30898,0,1997-04-32NM
19-9704NH_CTDFinalDB.zip,19-9704NH_CTDFinalDB/19-9704NH_CTDBTL_001-762U.csv,9704NH,final,U,12641791,d3148f924b1f235920f8d8381e813d9c11b003267122fa5fd9690625f0ebeb95,30957,0,1997-04-32NM
19-9707JD_CTDFinalDB.zip,19-9707JD_CTDFinalDB/19-9707JD_CTDBTL_001-066D.csv,9707JD,final,D,12099860,cca4360c03939a168c3ef6fb74f1efdf2c8a82677d0a851275a89360fbcbfe7f,29504,2,1997-07-31JD
19-9707JD_CTDFinalDB.zip,19-9707JD_CTDFinalDB/19-9707JD_CTDBTL_001-066U.csv,9707JD,final,U,12122138,afe459ac7faa8d85828f854ddba1ce6ef34cbd3edb05224e6867e2f51cffeb4a,29567,2,1997-07-31JD
19-9709NH_CTDFinalDB.zip,19-9709NH_CTDFinalDB/19-9709NH_CTDBTL_001-659D.csv,9709NH,final,D,11367417,5bed6a935c9b1e088b485eaf7a54e5275dc2a9da4734f6124d0591db92b525b3,27755,0,1997-09-32NM
19-9709NH_CTDFinalDB.zip,19-9709NH_CTDFinalDB/19-9709NH_CTDBTL_001-659U.csv,9709NH,final,U,11381045,d5e031682b9e45f65f74110c004e6f2849c13456431bed3bb09f297f2db276b3,27796,0,1997-09-32NM
19-9712SP_CTDFinalDB.zip,19-9712SP_CTDFinalDB/19-9712SP_CTDBTL_001-009D.csv,9712SP,final,D,1635705,ace281a90c7a2caaaf154db7c9f19a0171ffa5784b1f11d25e048bf5bcf76e41,3984,0,1997-12-32QU
19-9712SP_CTDFinalDB.zip,19-9712SP_CTDFinalDB/19-9712SP_CTDBTL_001-009U.csv,9712SP,final,U,1638281,39045ff00e3260f4e9e2114b7776e4e21cf0094c1c75e26330357f7caf0cbea3,3989,0,1997-12-32QU
19-9802JD_CTDFinalQC.zip,19-9802JD_CTDFinalQC/db_csv/19-9802JD_CTDBTL_001-066D.csv,9802JD,final,D,9753616,e78b4fc53b762b9a4c722d8a75aeef7e286a817df87da5856faf3e0853e6de65,29462,1,1998-02-31JD
19-9802JD_CTDFinalQC.zip,19-9802JD_CTDFinalQC/db_csv/19-9802JD_CTDBTL_001-066U.csv,9802JD,final,U,9779589,0edf225c069211584aa969b0cfa417fdea824177598b709df4bc3d6d3e97c17a,29543,1,1998-02-31JD
19-9803SP_CTDFinalDB.zip,19-9803SP_CTDFinalDB/19-9803SP_CTDBTL_001-016D.csv,9803SP,final,D,2574376,122aeef16c6d1c6a33ffb92322f14bede5c4a7607385f96be325b43e18330b79,6356,460,1998-03-32QU
19-9803SP_CTDFinalDB.zip,19-9803SP_CTDFinalDB/19-9803SP_CTDBTL_001-016U.csv,9803SP,final,U,2577667,5ba53351ee3b611d5f784ad24f74c5edb59ee038ede25f432d3936fd8b9937ca,6365,460,1998-03-32QU
19-9804JD_CTDFinalQC.zip,19-9804JD_CTDFinalQC/db_csv/19-9804JD_CTDBTL_001-085D.csv,9804JD,final,D,12221137,a1d7fa39ca1cd4acc00f1a89f54fa281cb3181a0421142c68a4df4767f7c6d49,37830,0,1998-04-31JD
19-9804JD_CTDFinalQC.zip,19-9804JD_CTDFinalQC/db_csv/19-9804JD_CTDBTL_001-085U.csv,9804JD,final,U,12251062,66f98389325267b24c9a75eaffa06f19d2184d3880e6e39ec50726eaa0e7872a,37921,0,1998-04-31JD
19-9804JD_CTDFinalQC.zip,19-9804JD_CTDFinalQC/db_csv/separate/20-9804JD_CTDBTL_001-050D.csv,9804JD,final,D,6902811,c1b30b8aff802854d217e024cdc0be05a72418fb8429ddc2bf73e928ce656522,22219,0,1998-04-31JD
19-9804JD_CTDFinalQC.zip,19-9804JD_CTDFinalQC/db_csv/separate/20-9804JD_CTDBTL_001-050U.csv,9804JD,final,U,6920253,8d4a433402b477977dbe6d04c155cb1a829613bd2fde8a78ae7c9b8f366be423,22275,0,1998-04-31JD
19-9804JD_CTDFinalQC.zip,19-9804JD_CTDFinalQC/db_csv/separate/20-9804JD_CTDBTL_051-085D.csv,9804JD,final,D,4853848,b13012f6cabc0278169a5ee28595401bd6fe66416dfb138893fee49fdf4b32a8,15611,0,1998-04-31JD
19-9804JD_CTDFinalQC.zip,19-9804JD_CTDFinalQC/db_csv/separate/20-9804JD_CTDBTL_051-085U.csv,9804JD,final,U,4865310,c59a63e86a1edac253eb4f71276d1fc9f2151375c6a72d0e560c9fa966fe50e4,15646,0,1998-04-31JD
19-9805SP_CTDFinalDB.zip,19-9805SP_CTDFinalDB/19-9805SP_CTDBTL_001-019D.csv,9805SP,final,D,3153977,394de78323af502cef7d5a7bc665b0b08ca76f6dfca82e98ed512c974cc7445c,7912,1,1998-05-32QU
19-9805SP_CTDFinalDB.zip,19-9805SP_CTDFinalDB/19-9805SP_CTDBTL_001-019U.csv,9805SP,final,U,3159253,27bab86d44ef4356864141ba22cc223b851e1258d2f3a123e09b895243d713f0,7921,1,1998-05-32QU
19-9806SP_CTDFinalDB.zip,19-9806SP_CTDFinalDB/19-9806SP_CTDBTL_001-020D.csv,9806SP,final,D,3392611,0aa83ba6c1ce230f752a30d312d38747eae547a0d31a1c8ddece3ed3b882bdf8,8375,0,1998-06-32QU
19-9806SP_CTDFinalDB.zip,19-9806SP_CTDFinalDB/19-9806SP_CTDBTL_001-020U.csv,9806SP,final,U,3398331,a1f5c5cde03d9a4d977d7324a4feb4c3f9737b33e72af4b28a350614acd04db3,8390,0,1998-06-32QU
19-9807NH_CTDFinalQC.zip,19-9807NH_CTDFinalQC/db_csv/20-9807NH_CTDBTL_001-070D.csv,9807NH,final,D,11608341,ed1a8b3eec5153bd8b858a067b79e732bc51675b4c4eea611d93eb7f996ce8a1,32087,0,1998-07-32NM
19-9807NH_CTDFinalQC.zip,19-9807NH_CTDFinalQC/db_csv/20-9807NH_CTDBTL_001-070U.csv,9807NH,final,U,11621309,f9a41e9b851bfecc36d69865718655fa3a2dd642be1c2dc2ea424a60d6ef9cc1,32130,0,1998-07-32NM
19-9808SP_CTDFinalDB.zip,19-9808SP_CTDFinalDB/19-9808SP_CTDBTL_001-020D.csv,9808SP,final,D,3529128,e88a2459d652e1f00ffb6c492365fbc96af7fe9fec741e10e6d9e1c996d50cef,8438,0,1998-08-32QU
19-9808SP_CTDFinalDB.zip,19-9808SP_CTDFinalDB/19-9808SP_CTDBTL_001-020U.csv,9808SP,final,U,3535390,453ff7c39b18a462fe37d7244aa21d25f5d7adb1091b07e23d3d0c218ef62b97,8455,0,1998-08-32QU
19-9809NH_CTDFinalDB.zip,19-9809NH_CTDFinalDB/19-9809NH_CTDBTL_001-066ID.csv,9809NH,final,D,12748004,5cdf63add487eaeb25c7d076e68a9e1b7586e8464312deec5820a37351152419,29719,0,1998-09-32NM
19-9809NH_CTDFinalDB.zip,19-9809NH_CTDFinalDB/19-9809NH_CTDBTL_001-066IU.csv,9809NH,final,U,12524477,dd0934585e06b8d5825e2b80550bafa45f930274511f7490d49c20b5a5451e0f,29208,0,1998-09-32NM
19-9810SP_CTDFinalDB.zip,19-9810SP_CTDFinalDB/19-9810SP_CTDBTL_001-019ID.csv,9810SP,final,D,3315194,d892e747b1cbf3e035c1113d99a18d92c16a9b7d9d7b8954a801a71cb6d6fb4a,7746,0,1998-10-32QU
19-9810SP_CTDFinalDB.zip,19-9810SP_CTDFinalDB/19-9810SP_CTDBTL_001-019IU.csv,9810SP,final,U,3324052,1cb84506749e6793f853fb2de9a74bb708511e36b117870991ef9b77dfa7faef,7758,0,1998-10-32QU
19-9811SP_CTDFinalDB.zip,19-9811SP_CTDFinalDB/19-9811SP_CTDBTL_001-020ID.csv,9811SP,final,D,3588889,0a6ab6151630ec797b442697371909b35e7e18ef28767e748ff9442f560db368,8388,0,1998-11-32QU
19-9811SP_CTDFinalDB.zip,19-9811SP_CTDFinalDB/19-9811SP_CTDBTL_001-020IU.csv,9811SP,final,U,3596733,829a2fbb16efdf21162c7ddd7fcecaed9ad9eefdd643395a3b4e6753b2fa77c5,8398,0,1998-11-32QU
19-9812SP_CTDFinalDB.zip,19-9812SP_CTDFinalDB/19-9812SP_CTDBTL_001-016ID.csv,9812SP,final,D,2748658,1f24f029479bbff7c0455ba4a03274adf243c132509c9099908b1064dc2f07ad,6434,0,1998-12-32QU
19-9812SP_CTDFinalDB.zip,19-9812SP_CTDFinalDB/19-9812SP_CTDBTL_001-016IU.csv,9812SP,final,U,2676616,fb2fa65b06e769bd16e89328703135f13836b3187f2652d92e8db16e14a2f9b8,6269,0,1998-12-32QU
19-9901RR_CTDFinalDB.zip,19-9901RR_CTDFinalDB/19-9901RR_CTDBTL_001-072D.csv,9901RR,final,D,13321100,ccb9fb3aad76330964fca0a6f8736f3d1220eb6a149436c4b6547958df223455,29556,0,1999-01-33RR
19-9901RR_CTDFinalDB.zip,19-9901RR_CTDFinalDB/19-9901RR_CTDBTL_001-072U.csv,9901RR,final,U,13344600,b28a4f129a2199fb15b867556eee2babfc36dbfa77a49c6794ae0cf30a0adfc9,29633,0,1999-01-33RR
19-9904JD_CTDFinalDB.zip,19-9904JD_CTDFinalDB/19-9904JD_CTDBTL_001-066D.csv,9904JD,final,D,12421033,c4a332d9ef4f0f9bb25fa96489094944376e15e9a13b8597ee516624c333e8a7,29383,0,1999-04-31JD
19-9904JD_CTDFinalDB.zip,19-9904JD_CTDFinalDB/19-9904JD_CTDBTL_001-066U.csv,9904JD,final,U,12443642,319e33c9613201fc96cf9931b5526dbecd494446c5af278ee33dba21343609fb,29447,0,1999-04-31JD
19-9908NH_CTDFinalDB.zip,19-9908NH_CTDFinalDB/19-9908NH_CTDBTL_001-071D.csv,9908NH,final,D,15086916,f67183ea7ce890d19741ad92dc4a2d697925a832523af5079f1f1e96bb8198a7,36223,0,1999-08-32NM
19-9908NH_CTDFinalDB.zip,19-9908NH_CTDFinalDB/19-9908NH_CTDBTL_001-071U.csv,9908NH,final,U,15100132,ea989853085109c5acce1b9a3b1f2f16fbb870b7e7d7fdec87f8430ee412d586,36276,0,1999-08-32NM
19-9910NH_CTDFinalDB.zip,19-9910NH_CTDFinalDB/19-9910NH_CTDBTL_001-637D.csv,9910NH,final,D,13863221,0c8ea5edf5d2c5e51b084bb69bfdaf512f2db5e3cb39d18351f78630e96b6663,32755,0,1999-10-32NM
19-9910NH_CTDFinalDB.zip,19-9910NH_CTDFinalDB/19-9910NH_CTDBTL_001-637U.csv,9910NH,final,U,13878430,3e8c679b60392e4464ab26a5cdf3432cbe251d9948b3f9a5fd7f7aadf6c48baa,32808,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/19-9910NH_CTDBTL_001-637D.csv,9910NH,final,D,13863221,0c8ea5edf5d2c5e51b084bb69bfdaf512f2db5e3cb39d18351f78630e96b6663,32755,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/19-9910NH_CTDBTL_001-637U.csv,9910NH,final,U,13878430,3e8c679b60392e4464ab26a5cdf3432cbe251d9948b3f9a5fd7f7aadf6c48baa,32808,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_001-028ID.csv,9910NH,final,D,5707457,d58910c7f5e968334d4870b699fdec945bc49d7eaa29a366148b43e3637c5e19,13307,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_001-028IU.csv,9910NH,final,U,5712410,0e2904d2105bcd67555357e9bbeed8eaa268a952cc75e21005298c8a69f9aa25,13326,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_029-637ID.csv,9910NH,final,D,5128708,ab40a707826e259ca81d89e2de83b8cbd5dab721c27a37db2fb40696591b3c28,12232,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_029-637IU.csv,9910NH,final,U,5134324,719b2c4ae9ce9592c0007c48eab175047af55189eceb5aeca7c676723999e5af,12253,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_053-055ID.csv,9910NH,final,D,486154,d5a2515fa930929018f8326635fe3a4f81a8120403b6f50735ce759a200e8d9e,1150,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_053-055IU.csv,9910NH,final,U,488965,e39bc0a1982cb1043fdf1b4232dacef6b3f0726ece19590894d419fe77de9ce8,1156,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_058-072ID.csv,9910NH,final,D,2540329,1349701b046ce0c0df83bbe6742c4e30a57509d2d1c829d3d41fbef9c523fc4d,6066,0,1999-10-32NM
19-9910NH_CTDFinalQC.zip,19-9910NH_CTDFinalQC/db-csvs/orig-csvs/19-9910NH_CTDBTL_058-072IU.csv,9910NH,final,U,2542134,495b05edca729f32c6a00bb49c3aa5677c89d210a6a754b6d6c52bbde90211be,6073,0,1999-10-32NM
