site_key,depth_m,measurement_type,property,coef_mean,coef_ampl,coef_freq,coef_phase,coef_stdev
083.3 060.0,125,oxygen_ml_l_ave_sta_corr,O2,2.93111113,-0.268268286,0.026147753,115,0.54847261
083.3 060.0,150,oxygen_ml_l_ave_sta_corr,O2,2.68163061,-0.167237657,0.020133953,123,0.481437701
083.3 060.0,200,oxygen_ml_l_ave_sta_corr,O2,2.2507967,-0.185052873,0.018865185,125,0.457422441
083.3 060.0,250,oxygen_ml_l_ave_sta_corr,O2,1.825757033,-0.142268015,0.025309155,120,0.42653906
083.3 060.0,300,oxygen_ml_l_ave_sta_corr,O2,1.415519017,-0.149963491,0.027110863,106,0.347941238
083.3 060.0,400,oxygen_ml_l_ave_sta_corr,O2,0.780031622,-0.050456768,0.029803036,142.266218,0.182703568
083.3 060.0,500,oxygen_ml_l_ave_sta_corr,O2,0.431221261,-0.026490891,0.02976859,124.5358058,0.091913465
083.3 070.0,0,oxygen_ml_l_ave_sta_corr,O2,5.896755199,-0.159903499,0.015797328,170,0.144665344
083.3 070.0,10,oxygen_ml_l_ave_sta_corr,O2,5.907936639,-0.157150247,0.016151421,173,0.150409766
083.3 070.0,20,oxygen_ml_l_ave_sta_corr,O2,5.918886763,-0.144690319,0.017116941,182,0.147624364
083.3 070.0,30,oxygen_ml_l_ave_sta_corr,O2,5.930842805,-0.122307442,0.017201737,202,0.154069642
083.3 070.0,50,oxygen_ml_l_ave_sta_corr,O2,5.817500931,-0.141339929,0.01584474,256,0.286037929
083.3 070.0,75,oxygen_ml_l_ave_sta_corr,O2,5.150020749,-0.296501274,0.017136928,218,0.690323716
083.3 070.0,100,oxygen_ml_l_ave_sta_corr,O2,4.332420339,-0.297810989,0.018324159,205,0.785249899
083.3 070.0,125,oxygen_ml_l_ave_sta_corr,O2,3.543323415,-0.282943016,0.014672862,229.7843005,0.679433744
083.3 070.0,150,oxygen_ml_l_ave_sta_corr,O2,2.680778331,-0.534074679,0.006686815,359.8421565,0.537769815
083.3 070.0,200,oxygen_ml_l_ave_sta_corr,O2,2.1799599,-0.556811686,0.006782386,359.9995162,0.50801637
083.3 070.0,250,oxygen_ml_l_ave_sta_corr,O2,1.722920267,-0.603006055,0.006933787,359.9861962,0.449019141
083.3 070.0,300,oxygen_ml_l_ave_sta_corr,O2,1.705700999,-0.127667403,0.016474113,202.5904921,0.386151033
083.3 070.0,400,oxygen_ml_l_ave_sta_corr,O2,0.930451465,-0.029592793,0.016533046,191.9975739,0.194486775
083.3 070.0,500,oxygen_ml_l_ave_sta_corr,O2,0.480185285,-0.027415892,0.03,126.6998164,0.089363777
083.3 080.0,0,oxygen_ml_l_ave_sta_corr,O2,5.813097693,-0.220201853,0.015048625,178,0.160594257
083.3 080.0,10,oxygen_ml_l_ave_sta_corr,O2,5.819307559,-0.214010631,0.015010695,183,0.160871544
083.3 080.0,20,oxygen_ml_l_ave_sta_corr,O2,5.829002453,-0.206668726,0.014695726,190,0.166714782
083.3 080.0,30,oxygen_ml_l_ave_sta_corr,O2,5.848234363,-0.192559211,0.016465575,185,0.164818542
083.3 080.0,50,oxygen_ml_l_ave_sta_corr,O2,5.743045032,-0.139363369,0.007086302,357,0.226667955
083.3 080.0,75,oxygen_ml_l_ave_sta_corr,O2,5.439941765,-0.164281099,0.017901928,322,0.619530456
083.3 080.0,100,oxygen_ml_l_ave_sta_corr,O2,4.731183797,-0.175232593,0.012686885,360,0.873399512
083.3 080.0,125,oxygen_ml_l_ave_sta_corr,O2,4.064900192,-0.176045299,0.010229657,360,0.91000211
083.3 080.0,150,oxygen_ml_l_ave_sta_corr,O2,3.489408866,-0.199520564,0.009245655,359.9999952,0.746923425
083.3 080.0,200,oxygen_ml_l_ave_sta_corr,O2,2.915248168,-0.103965674,0.018351475,324,0.54778079
083.3 080.0,250,oxygen_ml_l_ave_sta_corr,O2,2.383626571,-0.207150816,0.03,307,0.487628297
083.3 080.0,300,oxygen_ml_l_ave_sta_corr,O2,1.912358549,-0.148272029,0.03,306.4895314,0.462148833
083.3 080.0,400,oxygen_ml_l_ave_sta_corr,O2,1.03384423,-0.018733888,0.03,296.2074849,0.244976967
083.3 080.0,500,oxygen_ml_l_ave_sta_corr,O2,0.539646243,0.022668401,0.024141784,360,0.117685399
083.3 090.0,0,oxygen_ml_l_ave_sta_corr,O2,5.760876357,-0.221239437,0.017071621,170,0.142675584
083.3 090.0,10,oxygen_ml_l_ave_sta_corr,O2,5.7678244339999996,-0.227614089,0.017255248,174,0.151468758
083.3 090.0,20,oxygen_ml_l_ave_sta_corr,O2,5.781575205,-0.221672279,0.017212696,175,0.152163908
083.3 090.0,30,oxygen_ml_l_ave_sta_corr,O2,5.816545254,-0.177228025,0.016578625,187,0.189534041
083.3 090.0,50,oxygen_ml_l_ave_sta_corr,O2,5.894392531,-0.091101929,0.018136563,207.1701782,0.196003449
083.3 090.0,75,oxygen_ml_l_ave_sta_corr,O2,5.647847401,-0.23487853,0.009864956,359.9828342,0.291693877
083.3 090.0,100,oxygen_ml_l_ave_sta_corr,O2,5.256436334,-0.24039828,0.012288578,307.9828761,0.513531212
083.3 090.0,125,oxygen_ml_l_ave_sta_corr,O2,4.569532785,-0.21738392,0.014096197,323.9518967,0.733656775
083.3 090.0,150,oxygen_ml_l_ave_sta_corr,O2,3.940347087,-0.21847651,0.016532285,306.1324842,0.692349635
083.3 090.0,200,oxygen_ml_l_ave_sta_corr,O2,3.149307416,-0.154309355,0.015544225,359.9999915,0.597055668
083.3 090.0,250,oxygen_ml_l_ave_sta_corr,O2,2.643768333,-0.174212107,0.017220668,311.4307252,0.56314599
083.3 090.0,300,oxygen_ml_l_ave_sta_corr,O2,1.946394287,-0.252468032,0.008499009,359.9882221,0.485158877
083.3 090.0,400,oxygen_ml_l_ave_sta_corr,O2,1.004916541,-0.211858464,0.007652758,359.9789999,0.290930025
083.3 090.0,500,oxygen_ml_l_ave_sta_corr,O2,0.530634795,-0.080396224,0.006214599,359.9999998,0.13562214
083.3 100.0,0,oxygen_ml_l_ave_sta_corr,O2,5.705906062,-0.239244834,0.017429192,168.1262913,0.136086865
083.3 100.0,10,oxygen_ml_l_ave_sta_corr,O2,5.711268622,-0.233302289,0.017301988,168.5245169,0.134413789
083.3 100.0,20,oxygen_ml_l_ave_sta_corr,O2,5.72400563,-0.244641329,0.017682916,170.7060452,0.142483794
083.3 100.0,30,oxygen_ml_l_ave_sta_corr,O2,5.74540202,-0.227185699,0.017799339,174.3511346,0.152956624
083.3 100.0,50,oxygen_ml_l_ave_sta_corr,O2,5.848199186,-0.125236721,0.016881252,213.292103,0.207500104
083.3 100.0,75,oxygen_ml_l_ave_sta_corr,O2,5.750106876,0.19746271,0.005957739,2.28e-8,0.156485023
083.3 100.0,100,oxygen_ml_l_ave_sta_corr,O2,5.534194309,0.144366258,0.025466273,111.2100969,0.36530152
083.3 100.0,125,oxygen_ml_l_ave_sta_corr,O2,4.986103802,0.200039338,0.026897215,109.7201137,0.577044045
083.3 100.0,150,oxygen_ml_l_ave_sta_corr,O2,4.312210099,0.146052438,0.020621408,116.2501328,0.646524666
083.3 100.0,200,oxygen_ml_l_ave_sta_corr,O2,3.300273283,0.191610249,0.009415352,6.33e-5,0.56325896
083.3 100.0,250,oxygen_ml_l_ave_sta_corr,O2,2.704117985,0.222150619,0.007147107,4.21e-5,0.521419808
083.3 100.0,300,oxygen_ml_l_ave_sta_corr,O2,2.20117903,0.153355755,0.007683193,0.001104384,0.461777511
083.3 100.0,400,oxygen_ml_l_ave_sta_corr,O2,1.212327607,0.109429117,0.009936814,1.66e-6,0.314240934
083.3 100.0,500,oxygen_ml_l_ave_sta_corr,O2,0.631068211,0.030043508,0.010857324,4.06e-9,0.148209055
083.3 110.0,0,oxygen_ml_l_ave_sta_corr,O2,5.650764822,-0.209096956,0.016063268,163.9623562,0.106859472
083.3 110.0,10,oxygen_ml_l_ave_sta_corr,O2,5.654031867,-0.208873572,0.016119805,165.2303743,0.105383072
083.3 110.0,20,oxygen_ml_l_ave_sta_corr,O2,5.66382951,-0.200873175,0.015670372,169.4336114,0.108455318
083.3 110.0,30,oxygen_ml_l_ave_sta_corr,O2,5.674723657,-0.192077744,0.015578966,174.5571502,0.105667693
083.3 110.0,50,oxygen_ml_l_ave_sta_corr,O2,5.490532233,-0.422879916,0.006995438,359.96693,0.176583718
083.3 110.0,75,oxygen_ml_l_ave_sta_corr,O2,5.966926919,2.397919615,3.26453e-4,286.0923015,0.154656972
083.3 110.0,100,oxygen_ml_l_ave_sta_corr,O2,5.614330868,1.301604427,2.92421e-4,243.6750067,0.289422839
083.3 110.0,125,oxygen_ml_l_ave_sta_corr,O2,5.133886545,1.452107836,2.99956e-4,243.522335,0.498292677
083.3 110.0,150,oxygen_ml_l_ave_sta_corr,O2,4.580018419,4.202787028,1.62256e-4,240.6767676,0.61529426
083.3 110.0,200,oxygen_ml_l_ave_sta_corr,O2,3.607007853,4.271137403,1.54128e-4,240.4332333,0.574320487
083.3 110.0,250,oxygen_ml_l_ave_sta_corr,O2,3.047488448,3.962841593,1.46868e-4,240.1798091,0.53486153
083.3 110.0,300,oxygen_ml_l_ave_sta_corr,O2,2.425457272,1.273971635,1.39241e-4,201.3027555,0.488711615
083.3 110.0,400,oxygen_ml_l_ave_sta_corr,O2,1.366577533,2.577876467,1.38925e-4,201.10035010000001,0.310013866
083.3 110.0,500,oxygen_ml_l_ave_sta_corr,O2,0.68242206,1.094241435,1.35366e-4,201,0.149012933
086.7 033.0,0,oxygen_ml_l_ave_sta_corr,O2,6.179599886,-0.320028411,0.020611259,199.4600625,0.375843095
086.7 033.0,10,oxygen_ml_l_ave_sta_corr,O2,5.762586539,-0.541246419,0.00775733,359.9998663,0.453448136
086.7 033.0,20,oxygen_ml_l_ave_sta_corr,O2,5.683896576,0.332278473,0.023638455,176.2404808,0.604213595
086.7 033.0,30,oxygen_ml_l_ave_sta_corr,O2,4.766994721,0.817541509,0.023261691,212.2934675,0.688787856
086.7 033.0,50,oxygen_ml_l_ave_sta_corr,O2,3.828123054,1.063901501,0.021220744,216.4497313,0.600762353
086.7 035.0,0,oxygen_ml_l_ave_sta_corr,O2,5.983769043,-0.269898457,0.018848075,188.8723463,0.329065403
086.7 035.0,10,oxygen_ml_l_ave_sta_corr,O2,6.011764163,-0.212774619,0.017408105,212.9309077,0.280076744
086.7 035.0,20,oxygen_ml_l_ave_sta_corr,O2,6.081073376,-0.330593722,0.023322659,270.620379,0.351118796
086.7 035.0,30,oxygen_ml_l_ave_sta_corr,O2,5.512575767,-0.522145661,0.02221955,328.6916855,0.619760775
086.7 035.0,50,oxygen_ml_l_ave_sta_corr,O2,4.397826908,-0.723078743,0.021937555,351.669752,0.624467144
086.7 035.0,75,oxygen_ml_l_ave_sta_corr,O2,3.663081976,-0.68438457,0.021363413,359.9999995,0.556117063
086.7 035.0,100,oxygen_ml_l_ave_sta_corr,O2,3.142987264,-0.564081321,0.02123095,360,0.52607369
086.7 035.0,125,oxygen_ml_l_ave_sta_corr,O2,2.748434833,-0.44289787,0.021009349,360,0.465126909
086.7 035.0,150,oxygen_ml_l_ave_sta_corr,O2,2.460136768,-0.393777524,0.020691799,359.9999996,0.433099972
086.7 035.0,200,oxygen_ml_l_ave_sta_corr,O2,1.972191284,-0.289795152,0.021130359,360,0.364046852
086.7 035.0,250,oxygen_ml_l_ave_sta_corr,O2,1.613512452,-0.239765845,0.021601134,351.759156,0.308849065
086.7 035.0,300,oxygen_ml_l_ave_sta_corr,O2,1.2958448,-0.158178494,0.021955042,339.0530065,0.257501586
086.7 035.0,400,oxygen_ml_l_ave_sta_corr,O2,0.76462551,-0.059377569,0.029999999,253.9064976,0.135018701
086.7 035.0,500,oxygen_ml_l_ave_sta_corr,O2,0.434536755,-0.061506507,0.023992033,270.1209611,0.071039178
086.7 040.0,0,oxygen_ml_l_ave_sta_corr,O2,5.831077481,-0.261957191,0.019286711,166.5270601,0.15542996
086.7 040.0,10,oxygen_ml_l_ave_sta_corr,O2,5.893874005,-0.184776184,0.018200858,187.994284,0.175599928
086.7 040.0,20,oxygen_ml_l_ave_sta_corr,O2,5.617549785,-0.466784007,0.008006537,359.9999999,0.246117403
086.7 040.0,30,oxygen_ml_l_ave_sta_corr,O2,5.615624076,0.193573448,0.022614023,191.0882239,0.464178136
086.7 040.0,50,oxygen_ml_l_ave_sta_corr,O2,4.531786433,0.580178603,0.024093163,207.7868928,0.614827466
086.7 040.0,75,oxygen_ml_l_ave_sta_corr,O2,3.706803309,0.474895621,0.022622539,212.945096,0.523289148
086.7 040.0,100,oxygen_ml_l_ave_sta_corr,O2,3.161328519,0.359041907,0.023831735,203.8635349,0.456565064
086.7 040.0,125,oxygen_ml_l_ave_sta_corr,O2,2.704216437,0.300336918,0.024447551,199.7836355,0.387805135
086.7 040.0,150,oxygen_ml_l_ave_sta_corr,O2,2.364291333,0.279133372,0.024650606,204.1711492,0.364622003
086.7 040.0,200,oxygen_ml_l_ave_sta_corr,O2,1.871241031,0.182621623,0.024522401,205.2109042,0.323838288
086.7 040.0,250,oxygen_ml_l_ave_sta_corr,O2,1.464940357,0.131734623,0.024926698,207.6265633,0.287070374
086.7 040.0,300,oxygen_ml_l_ave_sta_corr,O2,1.1389080600000001,0.147882333,0.023719166,204.7271343,0.226723528
086.7 040.0,400,oxygen_ml_l_ave_sta_corr,O2,0.6512538,0.09825979,0.023926469,184.0515894,0.108385236
086.7 040.0,500,oxygen_ml_l_ave_sta_corr,O2,0.388903372,0.051838946,0.022113483,168.4217409,0.060292338
086.7 045.0,0,oxygen_ml_l_ave_sta_corr,O2,5.836057026,-0.181637694,0.017449154,167.5436047,0.179013013
086.7 045.0,10,oxygen_ml_l_ave_sta_corr,O2,5.851075464,-0.157838412,0.016147501,178.786328,0.188090416
086.7 045.0,20,oxygen_ml_l_ave_sta_corr,O2,5.744553786,-0.153819316,0.016072007,129.4398274,0.33928765
086.7 045.0,30,oxygen_ml_l_ave_sta_corr,O2,5.108576781,-0.696377481,0.027860994,110.7352348,0.607074855
086.7 045.0,50,oxygen_ml_l_ave_sta_corr,O2,4.040436456,-0.761257057,0.024095173,96.52433655,0.714844546
086.7 045.0,75,oxygen_ml_l_ave_sta_corr,O2,3.326865452,-0.603389776,0.021143559,83.15808594,0.582382286
086.7 045.0,100,oxygen_ml_l_ave_sta_corr,O2,2.943092207,-0.484537093,0.018105579,69.0536564,0.483110215
086.7 045.0,125,oxygen_ml_l_ave_sta_corr,O2,2.617290852,-0.380685216,0.017056548,62.65110404,0.409410228
086.7 045.0,150,oxygen_ml_l_ave_sta_corr,O2,2.26717125,-0.268382386,0.020431821,81.56346893,0.387950251
086.7 045.0,200,oxygen_ml_l_ave_sta_corr,O2,1.800533531,-0.163491001,0.021125371,79.81688735,0.347702006
086.7 045.0,250,oxygen_ml_l_ave_sta_corr,O2,1.379800641,-0.141877232,0.022569745,87.93160329,0.289867918
086.7 045.0,300,oxygen_ml_l_ave_sta_corr,O2,1.062504852,-0.113774861,0.024501956,87.46660449,0.223057531
086.7 045.0,400,oxygen_ml_l_ave_sta_corr,O2,0.635903342,-0.079616495,0.021452309,48.12053344,0.108318015
086.7 045.0,500,oxygen_ml_l_ave_sta_corr,O2,0.391729961,-0.042790055,0.020682047,23.60486278,0.070760464
086.7 050.0,0,oxygen_ml_l_ave_sta_corr,O2,5.904572855,-0.178578299,0.019913066,177.3378417,0.178870528
086.7 050.0,10,oxygen_ml_l_ave_sta_corr,O2,5.825540707,-0.206671476,0.020919168,153.0295629,0.234600436
086.7 050.0,20,oxygen_ml_l_ave_sta_corr,O2,5.393614044,-0.482081543,0.025533127,121,0.494814182
086.7 050.0,30,oxygen_ml_l_ave_sta_corr,O2,4.975889499,-0.648433372,0.024745372,116,0.632749874
086.7 050.0,50,oxygen_ml_l_ave_sta_corr,O2,4.151009976,-0.794558338,0.025138057,111,0.74265833
086.7 055.0,0,oxygen_ml_l_ave_sta_corr,O2,5.887863496,-0.18506773,0.017923034,187,0.176632311
086.7 055.0,10,oxygen_ml_l_ave_sta_corr,O2,5.896307731,-0.18558294,0.018343969,187,0.175905513
086.7 055.0,20,oxygen_ml_l_ave_sta_corr,O2,5.841276942,-0.152847216,0.01768621,179,0.194376189
086.7 055.0,30,oxygen_ml_l_ave_sta_corr,O2,5.707303448,-0.220380469,0.022261411,142,0.284930619
086.7 055.0,50,oxygen_ml_l_ave_sta_corr,O2,4.98961763,-0.707203335,0.023754585,134.3731276,0.608701821
086.7 055.0,75,oxygen_ml_l_ave_sta_corr,O2,4.100462266,-0.591562794,0.022791056,131,0.740948925
086.7 055.0,100,oxygen_ml_l_ave_sta_corr,O2,3.413925087,-0.407435819,0.023204339,123,0.640632696
086.7 055.0,125,oxygen_ml_l_ave_sta_corr,O2,2.993790834,-0.34126638,0.021779982,120,0.539499704
086.7 055.0,150,oxygen_ml_l_ave_sta_corr,O2,2.680255046,-0.29975145,0.0218749,122,0.475879156
086.7 055.0,200,oxygen_ml_l_ave_sta_corr,O2,2.171231945,-0.204028061,0.021962208,119,0.431782215
086.7 055.0,250,oxygen_ml_l_ave_sta_corr,O2,1.687187953,-0.199460841,0.022358199,128,0.380473042
086.7 055.0,300,oxygen_ml_l_ave_sta_corr,O2,1.283226418,-0.175145883,0.021836848,127,0.299496024
086.7 055.0,400,oxygen_ml_l_ave_sta_corr,O2,0.692856772,-0.086631163,0.026117721,117,0.146891049
086.7 055.0,500,oxygen_ml_l_ave_sta_corr,O2,0.410230244,-0.042259515,0.026833923,87.7,0.078815734
086.7 060.0,0,oxygen_ml_l_ave_sta_corr,O2,5.883252478,-0.176484517,0.016718824,192.4799093,0.153907905
086.7 060.0,10,oxygen_ml_l_ave_sta_corr,O2,5.904891951,-0.186147423,0.017588556,192,0.167467187
086.7 060.0,20,oxygen_ml_l_ave_sta_corr,O2,5.918732116,-0.180189916,0.018824316,197,0.142432924
086.7 060.0,30,oxygen_ml_l_ave_sta_corr,O2,5.869048308,-0.169720104,0.019828158,175.4070492,0.193351412
086.7 060.0,50,oxygen_ml_l_ave_sta_corr,O2,5.358088529,-0.449728085,0.019802692,145,0.629608882
086.7 060.0,75,oxygen_ml_l_ave_sta_corr,O2,4.478621749,-0.606528956,0.020124583,136,0.753196159
086.7 060.0,100,oxygen_ml_l_ave_sta_corr,O2,3.699049676,-0.518353002,0.019392653,130,0.680074837
086.7 060.0,125,oxygen_ml_l_ave_sta_corr,O2,3.151102604,-0.378013251,0.019649622,134,0.563950651
086.7 060.0,150,oxygen_ml_l_ave_sta_corr,O2,2.878958773,-0.314570507,0.016926531,123,0.502399967
086.7 060.0,200,oxygen_ml_l_ave_sta_corr,O2,2.404450215,-0.229049064,0.01807101,123,0.446236924
086.7 060.0,250,oxygen_ml_l_ave_sta_corr,O2,1.901590632,-0.224874799,0.018664203,134,0.401644408
086.7 060.0,300,oxygen_ml_l_ave_sta_corr,O2,1.441378923,-0.188539302,0.019344978,138,0.361156425
086.7 060.0,400,oxygen_ml_l_ave_sta_corr,O2,0.74119382,-0.070878501,0.016377154,163,0.162129143
086.7 060.0,500,oxygen_ml_l_ave_sta_corr,O2,0.401162803,-0.052740825,0.029999993,123,0.075940271
086.7 070.0,0,oxygen_ml_l_ave_sta_corr,O2,5.834137403,-0.187969317,0.016466223,187.2676188,0.149389939
086.7 070.0,10,oxygen_ml_l_ave_sta_corr,O2,5.840456721,-0.189663642,0.016499836,189,0.150420019
086.7 070.0,20,oxygen_ml_l_ave_sta_corr,O2,5.85554059,-0.176675692,0.016627419,190,0.144281006
086.7 070.0,30,oxygen_ml_l_ave_sta_corr,O2,5.856506168,-0.148076364,0.013045089,234,0.150514159
086.7 070.0,50,oxygen_ml_l_ave_sta_corr,O2,5.714894387,-0.281048558,0.012445694,255,0.279265422
086.7 070.0,75,oxygen_ml_l_ave_sta_corr,O2,4.229653173,-1.285839596,0.006417043,360,0.62491744
086.7 070.0,100,oxygen_ml_l_ave_sta_corr,O2,3.590561188,-1.128178093,0.006332562,360,0.738345066
086.7 070.0,125,oxygen_ml_l_ave_sta_corr,O2,3.186739044,-0.783202925,0.006365557,360,0.650192025
086.7 070.0,150,oxygen_ml_l_ave_sta_corr,O2,2.834398728,-0.574901643,0.006619218,360,0.52654134
086.7 070.0,200,oxygen_ml_l_ave_sta_corr,O2,2.3082991,-0.588370867,0.006839343,360,0.390493715
086.7 070.0,250,oxygen_ml_l_ave_sta_corr,O2,1.95972851,-0.505165177,0.006801335,360,0.421725386
086.7 070.0,300,oxygen_ml_l_ave_sta_corr,O2,1.434410556,-0.457396203,0.006409187,360,0.387686929
086.7 070.0,400,oxygen_ml_l_ave_sta_corr,O2,0.734755196,-0.197928307,0.006208018,360,0.196093467
086.7 070.0,500,oxygen_ml_l_ave_sta_corr,O2,0.387583201,-0.081185336,0.006581745,360,0.084181878
086.7 080.0,0,oxygen_ml_l_ave_sta_corr,O2,5.796105596,-0.2078464,0.016058835,187,0.149867091
086.7 080.0,10,oxygen_ml_l_ave_sta_corr,O2,5.802612604,-0.203275346,0.016174834,187.349533,0.147772935
086.7 080.0,20,oxygen_ml_l_ave_sta_corr,O2,5.823133991,-0.193712274,0.01631457,192,0.153604061
086.7 080.0,30,oxygen_ml_l_ave_sta_corr,O2,5.837213945,-0.172553064,0.014600518,215,0.160198199
086.7 080.0,50,oxygen_ml_l_ave_sta_corr,O2,5.585071261,-0.393340447,0.007112675,360,0.21073377
086.7 080.0,75,oxygen_ml_l_ave_sta_corr,O2,5.14922751,-0.537747617,0.006798018,360,0.495420426
086.7 080.0,100,oxygen_ml_l_ave_sta_corr,O2,4.271937492,-0.749019157,0.007433537,360,0.736280311
086.7 080.0,125,oxygen_ml_l_ave_sta_corr,O2,3.751846724,-0.523767968,0.007342834,360,0.741920836
086.7 080.0,150,oxygen_ml_l_ave_sta_corr,O2,3.316556557,-0.245524953,0.008295298,355,0.566768989
086.7 080.0,200,oxygen_ml_l_ave_sta_corr,O2,2.756516129,-0.214459557,0.007403641,360,0.543386004
086.7 080.0,250,oxygen_ml_l_ave_sta_corr,O2,2.150315276,-0.364649206,0.006277639,360,0.522602306
086.7 080.0,300,oxygen_ml_l_ave_sta_corr,O2,1.485699272,-0.526739737,0.005827588,360,0.456859068
086.7 080.0,400,oxygen_ml_l_ave_sta_corr,O2,0.769276181,-0.269217626,0.006572435,360,0.272719894
086.7 080.0,500,oxygen_ml_l_ave_sta_corr,O2,0.392123032,-0.12564453,0.00654199,360,0.114542324
086.7 090.0,0,oxygen_ml_l_ave_sta_corr,O2,5.734769852,-0.23138998,0.017810273,170,0.116207214
086.7 090.0,10,oxygen_ml_l_ave_sta_corr,O2,5.743991106,-0.236551645,0.017879643,171,0.123952034
086.7 090.0,20,oxygen_ml_l_ave_sta_corr,O2,5.762830217,-0.233126684,0.018001392,175.7202495,0.133591883
086.7 090.0,30,oxygen_ml_l_ave_sta_corr,O2,5.780081046,-0.196637308,0.017323733,183.6802178,0.136803813
086.7 090.0,50,oxygen_ml_l_ave_sta_corr,O2,5.719392147,-0.241477355,0.007551983,360,0.160318111
086.7 090.0,75,oxygen_ml_l_ave_sta_corr,O2,5.826817946,0.064931821,0.013981911,156.3195864,0.279452187
086.7 090.0,100,oxygen_ml_l_ave_sta_corr,O2,5.319395424,0.140621066,0.022742878,135.3775585,0.590850998
086.7 090.0,125,oxygen_ml_l_ave_sta_corr,O2,4.688625265,0.151219657,0.023470973,132.9829692,0.714656503
086.7 090.0,150,oxygen_ml_l_ave_sta_corr,O2,4.037610459,0.115423838,0.021832843,132.4393624,0.645604066
086.7 090.0,200,oxygen_ml_l_ave_sta_corr,O2,2.996423765,-0.254190756,0.00556914,359.920144,0.514851598
086.7 090.0,250,oxygen_ml_l_ave_sta_corr,O2,2.636306407,-0.097439743,0.006026282,359.9979813,0.514238262
086.7 090.0,300,oxygen_ml_l_ave_sta_corr,O2,1.983675097,-0.208965193,0.006766999,360,0.482069456
086.7 090.0,400,oxygen_ml_l_ave_sta_corr,O2,1.020272245,-0.159593943,0.007111957,359.9999737,0.295907506
086.7 090.0,500,oxygen_ml_l_ave_sta_corr,O2,0.520671608,-0.076567428,0.007319777,359.9999984,0.137868658
086.7 100.0,0,oxygen_ml_l_ave_sta_corr,O2,5.685875049,-0.206938778,0.01683513,171.0429675,0.11002601
086.7 100.0,10,oxygen_ml_l_ave_sta_corr,O2,5.694161779,-0.210109631,0.016935584,174.7054718,0.117553865
086.7 100.0,20,oxygen_ml_l_ave_sta_corr,O2,5.703862705,-0.205339407,0.017153792,175.6869019,0.118279092
086.7 100.0,30,oxygen_ml_l_ave_sta_corr,O2,5.729694309,-0.166926139,0.016299781,183.4476048,0.13931405
086.7 100.0,50,oxygen_ml_l_ave_sta_corr,O2,5.633293026,-0.273602927,0.007293472,360,0.168779049
086.7 100.0,75,oxygen_ml_l_ave_sta_corr,O2,5.784595527,-0.130416258,0.011155761,359.9999978,0.222884264
086.7 100.0,100,oxygen_ml_l_ave_sta_corr,O2,5.202519859,-0.352925671,0.00848093,359.997346,0.4910321
086.7 100.0,125,oxygen_ml_l_ave_sta_corr,O2,4.914144915,-0.209309306,0.02268271,216.387687,0.628716616
086.7 100.0,150,oxygen_ml_l_ave_sta_corr,O2,4.340183263,-0.187161913,0.023155236,208.5269116,0.620779392
086.7 100.0,200,oxygen_ml_l_ave_sta_corr,O2,3.241185851,-0.181259702,0.006373201,359.9344165,0.48981734
086.7 100.0,250,oxygen_ml_l_ave_sta_corr,O2,2.771933883,-0.102113766,0.002546999,345.323326,0.411230361
086.7 100.0,300,oxygen_ml_l_ave_sta_corr,O2,2.265414101,-0.042545359,0.014841912,275.8719628,0.423323633
086.7 100.0,400,oxygen_ml_l_ave_sta_corr,O2,1.07082411,-0.2279794,0.007525798,355.3736763,0.240886041
086.7 100.0,500,oxygen_ml_l_ave_sta_corr,O2,0.519824467,-0.130909566,0.007214822,359.9999363,0.118964781
086.7 110.0,0,oxygen_ml_l_ave_sta_corr,O2,5.641029435,-0.194411578,0.016195015,165.0443533,0.103111438
086.7 110.0,10,oxygen_ml_l_ave_sta_corr,O2,5.642761584,-0.194433425,0.016057804,166.4682906,0.105102994
086.7 110.0,20,oxygen_ml_l_ave_sta_corr,O2,5.647750688,-0.193751673,0.015906623,167.5342492,0.105274634
086.7 110.0,30,oxygen_ml_l_ave_sta_corr,O2,5.670570794,-0.174188989,0.014560049,178.7864379,0.117201624
086.7 110.0,50,oxygen_ml_l_ave_sta_corr,O2,5.536978253,-0.365476294,0.007396115,359.9999999,0.182248525
086.7 110.0,75,oxygen_ml_l_ave_sta_corr,O2,5.97325638,6.048114876,1.0031e-4,315.1986393,0.145565118
086.7 110.0,100,oxygen_ml_l_ave_sta_corr,O2,5.506793606,-4.471199019,1.03716e-4,315.1807027,0.323924649
086.7 110.0,125,oxygen_ml_l_ave_sta_corr,O2,5.110667401,-0.250856049,0.02337567,210.2751038,0.492263463
086.7 110.0,150,oxygen_ml_l_ave_sta_corr,O2,4.523941158,-0.25354074,0.022697146,215.9225099,0.570934714
086.7 110.0,200,oxygen_ml_l_ave_sta_corr,O2,3.352876096,-0.266607606,0.010723225,321.0149529,0.485300306
086.7 110.0,250,oxygen_ml_l_ave_sta_corr,O2,2.921676484,-0.145555126,0.017896175,293.9959009,0.44551413
086.7 110.0,300,oxygen_ml_l_ave_sta_corr,O2,2.228983622,-0.271738957,0.009787264,359.9994973,0.419854431
086.7 110.0,400,oxygen_ml_l_ave_sta_corr,O2,1.298439034,-0.131624009,0.016588061,275.6150324,0.246305614
086.7 110.0,500,oxygen_ml_l_ave_sta_corr,O2,0.665611281,-0.055850627,0.024014166,244.0615839,0.124029344
